record_id,timestamp,equipment_id,plant_zone,process_type,material_batch_id,ambient_temperature_c,ambient_humidity_pct,dsc_heat_flow_mw,sample_temperature_c,reference_temperature_c,thermal_gradient_c,heating_rate_c_min,cooling_rate_c_min,infrared_mean_temp_c,infrared_max_temp_c,thermal_hotspot_area_pct,phase_transition_onset_c,phase_transition_peak_c,transition_enthalpy_j_g,heat_dissipation_rate_w,sensor_voltage_v,sensor_current_ma,vibration_level_mm_s,mqtt_latency_ms,packet_loss_pct,edge_cpu_usage_pct,rolling_noise_index,anomaly_score,remaining_useful_life_h,fault_type,fault_state,maintenance_required
4246,2025-01-15 17:45:00,CAL-016,Battery-Lab,energy_storage_testing,BATCH-5356,25.94,60.54,152.81,87.43,81.17,6.26,13.3,5.26,94.07,126.73,29.85,58.38,80.15,126.66,61.8,3.256,67.76,3.914,85.85,3.57,62.44,0.276,0.608,323.1,sensor_drift,Warning,1
4247,2025-01-15 17:50:00,CAL-010,Materials-QC,chemical_processing,BATCH-1506,27.61,52.72,82.87,118.97,117.1,1.87,8.72,6.23,119.21,124.83,0,101.69,115.29,109.06,87.58,3.272,46.8,0.411,40.08,0,54.59,0.055,0.011,869.9,none,Normal,0
4248,2025-01-15 17:55:00,CAL-024,Materials-QC,material_characterization,BATCH-9458,27.89,59.09,186.58,119.42,113.54,5.88,14.65,6.23,131.15,159.64,25.24,84.47,102.71,134.22,63.97,3.254,64.28,3.367,77.17,3.77,69.5,0.34,0.525,467.6,sensor_drift,Warning,1
4249,2025-01-15 18:00:00,CAL-029,Reactor-Line-B,chemical_processing,BATCH-6876,23.85,71.03,106.77,125.86,124.66,1.2,9.09,6.02,131.75,155.69,1.76,105.88,117.01,89.89,76.16,3.271,54.84,1.074,34.24,0,39.33,0.18,0.247,882.6,none,Normal,0
4250,2025-01-15 18:05:00,CAL-020,Polymer-Unit,energy_storage_testing,BATCH-3100,28.43,64.39,176.35,103.65,95.81,7.84,17.47,3.03,112.62,144.78,33.6,63.5,83.43,218.12,49.61,3.234,82.92,3.875,93.53,3.88,68.69,0.379,0.651,71.6,heat_dissipation_failure,Critical,1
4251,2025-01-15 18:10:00,CAL-008,Thermal-Manufacturing,polymer_curing,BATCH-7740,28.24,56.94,144.0,133.15,127.36,5.79,9.12,4.43,136.14,144.98,0,124.29,138.79,61.31,61.15,3.281,53.55,1.579,46.76,0.56,44.62,0.122,0.188,970.5,none,Normal,0
4252,2025-01-15 18:15:00,CAL-028,Reactor-Line-B,material_characterization,BATCH-5479,28.63,52.23,90.56,98.7,95.31,3.39,11.01,6.64,100.14,111.78,5.95,80.35,95.85,97.36,70.32,3.254,52.87,1.37,33.02,1.49,43.62,0.056,0.179,912.2,none,Normal,0
4253,2025-01-15 18:20:00,CAL-006,Materials-QC,chemical_processing,BATCH-5550,33.52,77.25,143.52,146.36,141.74,4.62,9.97,5.29,154.21,157.86,12.52,101.72,116.33,78.33,63.21,3.268,71.25,2.062,67.68,4.21,50.94,0.261,0.259,544.4,sensor_drift,Warning,1
4254,2025-01-15 18:25:00,CAL-026,Polymer-Unit,chemical_processing,BATCH-5089,26.42,51.14,105.88,135.65,135.31,0.34,8.81,6.24,141.7,151.65,25.25,101.8,117.56,84.06,56.58,3.289,56.91,0.895,43.31,2.67,54.05,0.147,0.205,831.7,none,Normal,0
4255,2025-01-15 18:30:00,CAL-010,Materials-QC,material_characterization,BATCH-5018,29.6,38.9,98.76,99.87,97.17,2.7,9.8,5.56,103.89,106.69,5.08,78.79,91.71,90.33,59.07,3.288,68.22,1.613,38.09,1.41,42.91,0.207,0.184,737.1,none,Normal,0
4256,2025-01-15 18:35:00,CAL-020,Reactor-Line-A,thermal_manufacturing,BATCH-7706,28.43,49.24,116.95,197.23,194.66,2.57,10.39,6.91,199.66,207.34,13.84,164.57,172.72,60.38,76.18,3.255,64.87,1.49,49.85,0.99,42.39,0.205,0.17,858.2,none,Normal,0
4257,2025-01-15 18:40:00,CAL-016,Polymer-Unit,thermal_manufacturing,BATCH-7212,29.66,44.71,85.59,185.48,181.79,3.69,9.16,5.34,188.19,202.13,6.03,165.57,184.71,74.32,83.65,3.285,41.02,1.228,27.99,0.06,41.24,0.101,0.123,1077.6,none,Normal,0
4258,2025-01-15 18:45:00,CAL-018,Polymer-Unit,material_characterization,BATCH-6438,26.74,66.26,112.99,113.87,108.12,5.75,12.76,5.78,121.01,149.02,25.66,79.74,100.21,98.33,62.2,3.286,59.21,2.59,66.57,3.88,69.67,0.219,0.45,648.3,minor_phase_transition_shift,Warning,1
4259,2025-01-15 18:50:00,CAL-004,Polymer-Unit,energy_storage_testing,BATCH-9804,26.19,49.06,116.45,81.99,77.43,4.56,9.96,6.25,83.36,114.6,25.35,58.78,76.61,81.32,56.82,3.225,70.24,1.163,41.25,4.13,63.98,0.269,0.407,1065.1,none,Normal,0
4260,2025-01-15 18:55:00,CAL-021,Thermal-Manufacturing,material_characterization,BATCH-1556,27.96,47.84,79.43,104.01,99.69,4.32,7.96,6.41,102.94,117.78,5.41,86.21,103.24,103.88,75.8,3.271,45.42,1.763,51.09,2.02,43.11,0.133,0.185,985.2,none,Normal,0
4261,2025-01-15 19:00:00,CAL-007,Reactor-Line-B,chemical_processing,BATCH-1328,29.17,54.37,92.17,122.71,117.08,5.63,9.42,5.95,128.35,138.77,7.2,106.07,116.55,75.39,64.61,3.308,41.69,0.786,50.24,2.78,42.97,0.213,0.222,881.9,none,Normal,0
4262,2025-01-15 19:05:00,CAL-020,Thermal-Manufacturing,chemical_processing,BATCH-6685,24.96,53.63,95.0,121.83,121.6,0.23,8.58,4.81,123.65,132.47,0.72,108.93,121.66,86.36,71.37,3.266,50.21,1.235,48.89,1.3,53.94,0.14,0.104,944.6,none,Normal,0
4263,2025-01-15 19:10:00,CAL-016,Reactor-Line-B,material_characterization,BATCH-8429,24.72,55.3,72.9,88.9,87.79,1.11,10.48,6.42,91.16,98.81,13.02,79.55,92.46,88.36,59.75,3.257,48.56,1.349,38.45,0.59,40.77,0.164,0.147,901.2,none,Normal,0
4264,2025-01-15 19:15:00,CAL-005,Materials-QC,chemical_processing,BATCH-2358,27.99,39.76,111.65,111.67,107.55,4.12,8.69,4.82,114.62,136.9,15.15,105.4,116.88,88.27,62.14,3.335,46.32,1.128,59.97,2.63,45.47,0.09,0.366,753.2,none,Normal,0
4265,2025-01-15 19:20:00,CAL-001,Materials-QC,chemical_processing,BATCH-1637,28.02,61.44,181.77,115.41,107.94,7.47,12.46,3.66,116.94,146.68,21.47,107.2,124.61,133.92,57.11,3.237,71.15,2.371,86.52,3.7,51.54,0.349,0.453,382.3,minor_phase_transition_shift,Warning,1
4266,2025-01-15 19:25:00,CAL-029,Polymer-Unit,thermal_manufacturing,BATCH-2142,26.94,55.94,89.6,188.27,187.83,0.44,7.66,7.97,192.32,205.29,9.74,160.54,177.56,76.99,81.02,3.331,50.87,0.781,29.8,1.77,26.68,0.017,0.143,987.4,none,Normal,0
4267,2025-01-15 19:30:00,CAL-007,Reactor-Line-B,polymer_curing,BATCH-8669,26.73,45.04,141.31,151.51,146.08,5.43,7.7,6.31,154.9,176.13,18.29,123.79,133.38,99.42,72.67,3.253,55.43,1.902,58.64,1.27,50.19,0.115,0.388,898.7,none,Normal,0
4268,2025-01-15 19:35:00,CAL-008,Battery-Lab,polymer_curing,BATCH-4964,30.12,52.79,167.85,173.34,167.48,5.86,14.4,4.1,184.09,226.47,32.34,123.32,146.61,147.39,46.9,3.249,71.29,0.938,101.77,2.27,67.37,0.334,0.483,213.1,minor_phase_transition_shift,Warning,1
4269,2025-01-15 19:40:00,CAL-004,Battery-Lab,thermal_manufacturing,BATCH-6499,26.47,51.09,115.01,196.58,188.21,8.37,12.35,4.96,201.75,232.44,29.15,164.03,185.72,153.23,41.04,3.266,68.51,4.465,85.88,4.44,58.6,0.34,0.622,387.5,minor_phase_transition_shift,Warning,1
4270,2025-01-15 19:45:00,CAL-014,Reactor-Line-A,thermal_manufacturing,BATCH-1957,24.35,59.19,97.39,193.36,188.53,4.83,8.36,3.93,193.45,198.57,12.74,162.93,174.05,93.92,69.85,3.269,56.88,1.758,47.52,1.25,54.67,0.133,0.202,780.9,none,Normal,0
4271,2025-01-15 19:50:00,CAL-001,Materials-QC,polymer_curing,BATCH-2304,28.27,60.26,137.06,173.34,168.37,4.97,14.56,3.36,175.97,194.29,19.68,124.91,141.78,129.0,55.99,3.26,58.31,2.594,62.78,4.85,56.97,0.362,0.442,490.7,sensor_drift,Warning,1
4272,2025-01-15 19:55:00,CAL-014,Reactor-Line-A,thermal_manufacturing,BATCH-4146,26.47,37.05,104.12,198.97,192.81,6.16,11.94,6.57,201.05,233.09,12.88,162.51,175.83,93.41,70.37,3.314,46.52,1.183,27.93,3.33,56.52,0.228,0.37,876.3,none,Normal,0
4273,2025-01-15 20:00:00,CAL-024,Reactor-Line-B,polymer_curing,BATCH-6989,26.24,43.54,111.81,136.46,135.26,1.2,8.97,5.49,142.28,152.78,2.87,123.29,134.95,55.07,85.66,3.328,50.29,0.551,54.11,2.25,44.5,0.181,0.093,928.3,none,Normal,0
4274,2025-01-15 20:05:00,CAL-013,Polymer-Unit,chemical_processing,BATCH-4006,30.56,50.06,157.22,133.26,127.35,5.91,11.53,6.92,145.16,173.72,9.8,109.2,131.54,134.45,43.14,3.263,64.43,3.11,78.51,4.37,61.4,0.404,0.42,399.6,minor_phase_transition_shift,Warning,1
4275,2025-01-15 20:10:00,CAL-019,Materials-QC,chemical_processing,BATCH-9114,27.35,53.98,109.87,120.38,118.95,1.43,9.36,5.21,128.28,137.47,8.82,100.03,112.01,111.1,78.09,3.246,52.32,1.522,52.77,0.0,50.04,0.249,0.157,862.5,none,Normal,0
4276,2025-01-15 20:15:00,CAL-028,Materials-QC,energy_storage_testing,BATCH-6588,27.55,48.44,83.45,84.74,80.18,4.56,9.47,5.03,87.84,105.21,18.02,59.04,78.96,94.66,60.44,3.287,49.49,1.427,56.7,1.61,31.4,0.151,0.271,783.5,none,Normal,0
4277,2025-01-15 20:20:00,CAL-022,Materials-QC,energy_storage_testing,BATCH-4422,27.52,55.62,138.79,95.24,90.65,4.59,12.34,6.09,98.91,132.32,18.25,58.19,78.77,121.93,42.94,3.226,59.53,2.207,63.47,2.12,66.2,0.245,0.387,607.2,sensor_drift,Warning,1
4278,2025-01-15 20:25:00,CAL-008,Battery-Lab,material_characterization,BATCH-8452,30.41,55.92,90.35,110.03,105.14,4.89,14.7,6.16,112.76,132.3,9.21,70.83,86.42,82.28,66.63,3.288,66.3,1.052,57.1,0,46.42,0.164,0.262,801.7,none,Normal,0
4279,2025-01-15 20:30:00,CAL-030,Polymer-Unit,thermal_manufacturing,BATCH-9432,25.06,41.01,131.53,179.23,172.6,6.63,13.17,5.46,188.75,199.6,25.89,166.88,181.93,65.22,64.86,3.304,49.26,1.942,58.69,2.68,46.01,0.315,0.26,708.5,reduced_heat_dissipation,Warning,1
4280,2025-01-15 20:35:00,CAL-025,Polymer-Unit,chemical_processing,BATCH-3174,28.13,50.9,125.33,135.45,128.83,6.62,15.18,6.7,143.94,175.07,18.6,100.16,119.38,68.18,52.78,3.205,68.71,3.644,69.83,4.52,61.84,0.3,0.519,468.6,minor_phase_transition_shift,Warning,1
4281,2025-01-15 20:40:00,CAL-016,Reactor-Line-B,thermal_manufacturing,BATCH-3922,27.5,51.28,176.92,203.53,200.33,3.2,13.2,4.13,212.63,228.2,33.98,168.88,187.2,85.32,46.45,3.275,61.8,3.231,66.99,2.55,55.48,0.23,0.511,471.1,sensor_drift,Warning,1
4282,2025-01-15 20:45:00,CAL-014,Polymer-Unit,polymer_curing,BATCH-7941,29.38,51.29,80.7,140.06,138.52,1.54,4.35,4.94,139.03,150.54,2.23,125.18,137.93,103.53,80.77,3.298,36.35,0.592,39.33,1.24,46.27,0.111,0.112,1026.1,none,Normal,0
4283,2025-01-15 20:50:00,CAL-011,Reactor-Line-A,energy_storage_testing,BATCH-2428,27.12,61.49,138.01,82.67,78.03,4.64,13.28,5.84,80.62,96.89,8.95,58.54,74.82,86.68,56.62,3.292,56.26,0.828,51.12,2.58,50.48,0.146,0.207,909.5,none,Normal,0
4284,2025-01-15 20:55:00,CAL-022,Polymer-Unit,polymer_curing,BATCH-7802,27.59,51.84,73.89,140.04,137.26,2.78,10.55,4.55,142.69,142.96,10.81,117.33,125.35,100.33,71.63,3.331,52.28,0.779,41.55,0,39.57,0.042,0.089,1025.6,none,Normal,0
4285,2025-01-15 21:00:00,CAL-023,Battery-Lab,thermal_manufacturing,BATCH-7044,27.18,55.36,117.92,181.05,178.44,2.61,7.25,7.85,186.26,196.66,11.51,162.75,177.66,48.34,77.18,3.294,47.77,2.788,53.78,2.08,51.92,0.075,0.238,1044.2,none,Normal,0
4286,2025-01-15 21:05:00,CAL-029,Materials-QC,chemical_processing,BATCH-2196,29.68,50.08,155.48,129.1,123.18,5.92,12.38,2.68,137.21,155.46,16.66,104.75,119.74,146.44,58.91,3.249,71.28,2.646,65.63,3.76,51.98,0.36,0.407,221.8,reduced_heat_dissipation,Warning,1
4287,2025-01-15 21:10:00,CAL-021,Reactor-Line-B,polymer_curing,BATCH-2898,27.06,53.2,118.27,136.84,134.96,1.88,10.54,4.11,142.56,151.72,6.8,122.14,138.62,109.91,75.74,3.252,49.23,1.185,50.7,2.89,43.54,0.09,0.139,886.5,none,Normal,0
4288,2025-01-15 21:15:00,CAL-015,Battery-Lab,energy_storage_testing,BATCH-2790,27.37,54.89,155.82,107.71,104.6,3.11,9.74,5.64,114.53,125.57,16.28,59.05,69.86,128.01,47.93,3.246,44.15,1.974,57.51,2.17,56.13,0.251,0.267,584.6,none,Normal,0
4289,2025-01-15 21:20:00,CAL-028,Reactor-Line-A,thermal_manufacturing,BATCH-8535,22.59,41.62,83.04,178.51,174.83,3.68,3.91,4.7,182.79,185.36,3.69,163.18,173.89,87.63,66.22,3.336,57.02,1.049,46.27,1.21,54.61,0.211,0.087,810.0,none,Normal,0
4290,2025-01-15 21:25:00,CAL-028,Battery-Lab,energy_storage_testing,BATCH-6718,27.06,44.61,86.97,72.05,72.04,0.01,9.8,7.96,81.7,87.57,7.82,55.78,66.04,63.82,93.1,3.318,48.44,0.484,29.58,0.58,53.25,0.12,0.086,1047.7,none,Normal,0
4291,2025-01-15 21:30:00,CAL-021,Reactor-Line-B,thermal_manufacturing,BATCH-6499,26.14,62.64,125.25,197.74,191.79,5.95,10.54,5.72,203.84,214.87,10.96,165.62,177.99,87.7,60.49,3.263,53.4,2.475,64.08,2.05,71.63,0.269,0.298,723.0,none,Normal,0
4292,2025-01-15 21:35:00,CAL-029,Materials-QC,thermal_manufacturing,BATCH-2421,28.69,63.46,83.93,190.4,187.64,2.76,6.1,5.07,195.44,210.47,0.1,160.73,176.98,87.63,69.51,3.287,49.64,1.734,56.07,0.3,50.76,0.097,0.166,778.1,none,Normal,0
4293,2025-01-15 21:40:00,CAL-004,Materials-QC,thermal_manufacturing,BATCH-4743,31.32,52.7,135.54,186.12,183.59,2.53,10.88,7.59,191.13,203.7,25.05,163.2,178.77,86.16,63.05,3.3,51.41,0.782,56.8,1.89,40.19,0.178,0.252,757.0,none,Normal,0
4294,2025-01-15 21:45:00,CAL-005,Reactor-Line-B,material_characterization,BATCH-4583,24.1,35.38,112.72,112.68,110.54,2.14,9.69,6.44,107.46,116.66,8.61,79.81,93.34,106.76,63.11,3.314,49.91,1.114,49.36,0,47.68,0.116,0.148,873.2,none,Normal,0
4295,2025-01-15 21:50:00,CAL-004,Battery-Lab,material_characterization,BATCH-9770,30.53,50.17,207.49,108.15,100.77,7.38,15.51,4.46,120.65,165.31,28.75,83.42,103.51,135.13,45.89,3.242,79.47,4.174,98.21,6.64,62.29,0.346,0.662,137.1,severe_overheating,Critical,1
4296,2025-01-15 21:55:00,CAL-022,Battery-Lab,chemical_processing,BATCH-2037,27.03,52.48,125.36,151.69,143.81,7.88,14.09,4.73,160.51,184.05,28.68,106.47,124.54,112.38,53.42,3.255,64.0,2.981,101.34,5.69,57.2,0.268,0.578,530.4,reduced_heat_dissipation,Warning,1
4297,2025-01-15 22:00:00,CAL-026,Polymer-Unit,energy_storage_testing,BATCH-2502,24.86,42.02,94.74,94.82,90.11,4.71,10.73,5.29,94.07,98.39,27.46,52.48,67.72,57.91,60.58,3.283,61.52,1.629,52.49,4.34,49.33,0.213,0.276,617.3,sensor_drift,Warning,1
4298,2025-01-15 22:05:00,CAL-030,Materials-QC,thermal_manufacturing,BATCH-6975,26.85,42.93,118.69,188.41,184.16,4.25,12.37,6.94,197.57,209.76,17.94,167.0,182.44,107.47,60.03,3.323,63.55,0.655,44.8,0.75,51.48,0.073,0.183,803.5,none,Normal,0
4299,2025-01-15 22:10:00,CAL-014,Polymer-Unit,energy_storage_testing,BATCH-2694,29.35,40.11,74.27,84.27,82.47,1.8,8.43,6.23,90.67,96.02,12.68,61.71,69.55,93.44,63.25,3.317,38.01,1.703,42.68,0.37,49.22,0.109,0.152,863.6,none,Normal,0
4300,2025-01-15 22:15:00,CAL-025,Battery-Lab,material_characterization,BATCH-9872,29.78,45.09,128.64,114.79,113.36,1.43,9.74,4.73,117.01,125.47,5.49,77.1,84.2,84.22,69.49,3.301,50.44,0.579,41.84,1.22,46.58,0.068,0.106,884.4,none,Normal,0
4301,2025-01-15 22:20:00,CAL-012,Polymer-Unit,thermal_manufacturing,BATCH-8767,27.74,47.89,144.6,196.83,193.98,2.85,12.14,4.26,202.3,214.53,27.32,169.06,184.09,90.01,53.73,3.306,59.74,2.032,61.06,3.97,39.32,0.271,0.268,688.1,none,Normal,0
4302,2025-01-15 22:25:00,CAL-023,Reactor-Line-B,energy_storage_testing,BATCH-8175,25.6,48.69,130.21,89.88,85.05,4.83,11.46,5.52,94.96,121.7,13.46,61.38,76.85,97.91,59.22,3.255,56.36,0.905,47.26,2.91,45.34,0.283,0.331,748.2,none,Normal,0
4303,2025-01-15 22:30:00,CAL-008,Polymer-Unit,material_characterization,BATCH-4428,29.74,53.94,165.26,118.89,111.81,7.08,13.51,5.5,126.58,145.4,41.84,80.47,95.82,213.23,44.97,3.26,78.21,2.775,66.25,2.98,70.4,0.393,0.519,277.0,sensor_drift,Warning,1
4304,2025-01-15 22:35:00,CAL-023,Battery-Lab,chemical_processing,BATCH-3541,29.54,36.19,138.78,139.15,133.34,5.81,11.1,5.13,150.29,186.24,39.14,103.14,120.15,178.91,38.34,3.253,77.92,2.022,88.47,3.87,48.51,0.407,0.566,359.7,sensor_drift,Warning,1
4305,2025-01-15 22:40:00,CAL-018,Battery-Lab,polymer_curing,BATCH-1522,26.99,53.94,132.92,152.87,147.17,5.7,14.16,5.75,158.41,179.35,17.39,121.3,137.37,103.66,69.39,3.275,44.29,2.346,71.5,2.56,51.28,0.235,0.412,639.9,incipient_overheating,Warning,1
4306,2025-01-15 22:45:00,CAL-006,Materials-QC,polymer_curing,BATCH-2209,29.92,59.07,149.03,164.97,160.71,4.26,16.47,5.19,172.42,196.15,20.56,119.17,139.05,64.14,50.9,3.198,61.58,1.972,61.73,4.45,62.01,0.36,0.442,617.2,sensor_drift,Warning,1
4307,2025-01-15 22:50:00,CAL-001,Thermal-Manufacturing,energy_storage_testing,BATCH-8430,31.57,59.8,141.83,97.72,90.39,7.33,17.34,5.69,107.14,140.51,26.74,61.07,81.19,133.85,35.73,3.202,58.67,2.525,82.81,4.44,62.86,0.356,0.586,458.9,minor_phase_transition_shift,Warning,1
4308,2025-01-15 22:55:00,CAL-002,Reactor-Line-B,polymer_curing,BATCH-7680,26.7,47.64,88.42,138.36,136.56,1.8,9.92,6.48,143.08,152.7,5.82,120.63,135.02,93.23,56.05,3.28,44.04,1.636,41.42,0.13,56.52,0.173,0.126,784.1,none,Normal,0
4309,2025-01-15 23:00:00,CAL-017,Thermal-Manufacturing,energy_storage_testing,BATCH-9908,27.44,55.81,107.34,77.3,77.35,-0.05,7.66,7.8,80.0,91.51,8.02,56.28,66.2,94.23,77.05,3.275,45.19,1.183,46.56,0,44.23,0.153,0.195,768.0,none,Normal,0
4310,2025-01-15 23:05:00,CAL-027,Battery-Lab,energy_storage_testing,BATCH-2592,29.16,56.32,214.87,107.63,99.43,8.2,16.07,3.23,118.39,163.17,21.68,60.73,80.31,200.65,30.37,3.187,82.01,3.764,97.5,7.61,74.35,0.365,0.764,113.1,severe_overheating,Critical,1
4311,2025-01-15 23:10:00,CAL-023,Polymer-Unit,material_characterization,BATCH-2236,29.66,39.09,108.83,87.68,86.14,1.54,8.89,5.08,92.19,105.38,2.94,81.72,93.57,111.96,61.45,3.249,57.94,1.581,58.2,1.5,50.62,0.08,0.201,746.8,none,Normal,0
4312,2025-01-15 23:15:00,CAL-027,Thermal-Manufacturing,polymer_curing,BATCH-4853,25.63,58.79,121.72,151.59,146.99,4.6,8.82,4.45,151.53,174.04,23.83,120.59,134.06,137.87,54.95,3.264,54.78,1.379,57.69,2.23,59.38,0.169,0.376,694.2,none,Normal,0
4313,2025-01-15 23:20:00,CAL-001,Reactor-Line-B,chemical_processing,BATCH-3383,24.18,57.86,75.11,122.19,117.09,5.1,9.95,4.67,127.48,140.63,2.98,102.61,115.68,90.34,70.72,3.234,33.6,1.808,38.17,1.7,33.3,0.096,0.142,974.2,none,Normal,0
4314,2025-01-15 23:25:00,CAL-012,Polymer-Unit,energy_storage_testing,BATCH-9293,29.0,48.63,144.46,83.61,77.7,5.91,12.17,4.86,87.08,111.37,10.98,60.01,85.06,158.07,51.07,3.22,56.52,3.085,67.39,4.69,62.55,0.221,0.38,293.5,sensor_drift,Warning,1
4315,2025-01-15 23:30:00,CAL-020,Polymer-Unit,thermal_manufacturing,BATCH-3136,26.27,45.56,126.69,199.66,197.13,2.53,7.73,5.57,202.44,212.65,12.85,158.16,171.28,88.1,51.77,3.303,57.29,1.01,54.59,4.95,41.56,0.058,0.279,821.8,none,Normal,0
4316,2025-01-15 23:35:00,CAL-010,Reactor-Line-A,energy_storage_testing,BATCH-6831,25.22,48.95,107.78,74.65,70.27,4.38,7.51,5.19,73.81,77.24,20.36,57.24,65.34,97.77,53.26,3.283,48.51,1.554,52.58,2.38,48.68,0.096,0.246,933.2,none,Normal,0
4317,2025-01-15 23:40:00,CAL-021,Reactor-Line-A,material_characterization,BATCH-7240,28.79,39.65,202.7,120.32,115.69,4.63,14.57,4.29,127.98,178.67,54.79,81.07,97.11,115.2,48.66,3.175,71.14,2.312,93.23,5.22,76.64,0.46,0.658,319.1,sensor_drift,Warning,1
4318,2025-01-15 23:45:00,CAL-008,Polymer-Unit,polymer_curing,BATCH-3007,30.56,54.04,113.44,140.55,134.68,5.87,9.75,5.71,144.7,157.27,28.46,129.24,149.12,119.05,49.14,3.298,54.3,2.19,48.87,1.69,60.41,0.207,0.368,654.6,none,Normal,0
4319,2025-01-15 23:50:00,CAL-010,Polymer-Unit,chemical_processing,BATCH-2556,28.03,50.58,137.38,149.34,145.83,3.51,10.58,6.64,150.47,167.36,14.46,104.82,119.98,68.94,54.25,3.29,65.15,1.09,61.92,5.1,48.17,0.108,0.322,754.5,none,Normal,0
4320,2025-01-15 23:55:00,CAL-017,Battery-Lab,thermal_manufacturing,BATCH-6908,30.36,75.04,165.19,210.68,203.0,7.68,16.33,3.49,220.17,275.89,37.17,169.3,190.74,175.49,56.05,3.227,76.5,4.321,106.22,5.72,71.94,0.441,0.782,47.2,heat_dissipation_failure,Critical,1
4321,2025-01-16 00:00:00,CAL-007,Thermal-Manufacturing,material_characterization,BATCH-5298,29.9,57.28,107.07,125.56,120.57,4.99,12.56,5.04,134.43,158.27,5.86,77.81,97.36,165.78,57.79,3.204,74.4,2.449,77.86,3.74,62.17,0.297,0.376,526.9,minor_phase_transition_shift,Warning,1
4322,2025-01-16 00:05:00,CAL-012,Battery-Lab,polymer_curing,BATCH-9411,26.44,63.09,195.34,147.74,141.4,6.34,12.74,4.59,153.46,195.83,23.07,126.39,146.59,120.93,42.04,3.161,70.59,2.489,87.05,6.02,65.48,0.296,0.637,322.9,minor_phase_transition_shift,Warning,1
4323,2025-01-16 00:10:00,CAL-010,Reactor-Line-A,chemical_processing,BATCH-4802,32.19,50.48,144.23,154.4,147.6,6.8,11.56,4.63,158.46,154.92,22.32,107.27,126.49,131.65,66.97,3.226,63.97,3.082,77.05,3.1,55.73,0.342,0.343,541.2,sensor_drift,Warning,1
4324,2025-01-16 00:15:00,CAL-018,Materials-QC,chemical_processing,BATCH-9588,28.89,56.72,120.09,138.41,137.34,1.07,10.25,7.31,144.62,169.31,24.87,105.55,115.71,15.62,60.18,3.257,59.32,3.42,53.23,0.49,58.24,0.261,0.401,800.4,none,Normal,0
4325,2025-01-16 00:20:00,CAL-023,Materials-QC,energy_storage_testing,BATCH-9710,23.97,43.49,94.1,76.63,72.81,3.82,7.84,5.09,77.86,85.07,14.75,62.02,71.16,67.88,55.03,3.351,55.13,2.147,57.02,1.49,28.44,0,0.206,943.8,none,Normal,0
4326,2025-01-16 00:25:00,CAL-010,Thermal-Manufacturing,chemical_processing,BATCH-2164,27.82,62.96,177.89,141.02,137.41,3.61,15.85,4.69,148.16,178.41,33.23,106.2,126.96,110.27,54.9,3.25,61.11,2.33,71.16,4.17,42.34,0.322,0.498,364.3,sensor_drift,Warning,1
4327,2025-01-16 00:30:00,CAL-010,Reactor-Line-A,material_characterization,BATCH-6505,26.75,41.45,87.33,103.66,101.52,2.14,8.74,6.47,113.6,119.44,17.83,77.79,94.66,87.62,76.63,3.304,50.07,1.524,66.01,0.24,51.42,0.136,0.221,687.8,none,Normal,0
4328,2025-01-16 00:35:00,CAL-013,Materials-QC,thermal_manufacturing,BATCH-6210,29.1,41.37,103.43,185.49,181.71,3.78,10.97,5.3,188.04,205.16,8.24,157.27,172.22,56.0,57.11,3.285,38.93,1.67,36.79,1.6,56.17,0.055,0.202,839.4,none,Normal,0
4329,2025-01-16 00:40:00,CAL-023,Thermal-Manufacturing,chemical_processing,BATCH-2121,28.39,47.36,65.38,129.4,128.84,0.56,6.37,5.87,132.37,138.59,9.93,105.81,121.88,59.65,79.28,3.338,47.53,0.831,55.91,1.38,48.14,0.027,0.1,1100.9,none,Normal,0
4330,2025-01-16 00:45:00,CAL-018,Battery-Lab,thermal_manufacturing,BATCH-8290,26.8,70.94,108.97,199.21,193.16,6.05,12.75,5.56,207.92,221.42,23.13,162.16,178.8,81.36,65.95,3.213,57.99,2.658,78.73,3.59,49.21,0.234,0.361,497.4,reduced_heat_dissipation,Warning,1
4331,2025-01-16 00:50:00,CAL-018,Polymer-Unit,thermal_manufacturing,BATCH-7139,22.79,51.99,70.84,185.24,183.08,2.16,7.09,3.19,185.2,194.5,0,166.14,173.18,74.04,60.58,3.305,50.27,1.158,36.27,1.43,37.52,0.153,0.131,919.1,none,Normal,0
4332,2025-01-16 00:55:00,CAL-029,Reactor-Line-A,material_characterization,BATCH-6408,27.35,68.22,201.9,122.09,114.45,7.64,16.75,3.86,129.63,175.55,54.64,85.36,106.73,155.05,23.56,3.246,79.73,4.657,104.0,5.44,74.12,0.486,0.811,113.4,severe_overheating,Critical,1
4333,2025-01-16 01:00:00,CAL-008,Thermal-Manufacturing,material_characterization,BATCH-3619,27.17,46.76,128.81,101.31,98.17,3.14,6.27,5.81,106.08,114.48,22.4,82.64,92.78,106.89,49.51,3.295,60.28,2.347,42.41,2.68,35.11,0.217,0.332,697.8,none,Normal,0
4334,2025-01-16 01:05:00,CAL-027,Materials-QC,thermal_manufacturing,BATCH-6335,29.69,56.76,188.49,219.45,211.81,7.64,16.22,2.82,226.84,247.91,62.34,168.52,191.33,107.29,26.4,3.215,62.46,3.13,124.36,7.01,62.0,0.454,0.692,125.7,compound_thermal_instability,Critical,1
